userID,movieID,rating
6,1687,1.6155133552178385
6,2019,3.719592240906133
6,2072,2.39330439180405
6,2528,3.419329769294407
6,2723,3.4200494778712867
6,3300,2.6536223502375256
6,4641,3.6997341741518035
6,4975,1.2273177411160634
7,260,4.054555323337407
7,316,2.782006184792495
7,377,3.330228545028482
7,380,3.2847814749638236
7,480,3.4635546575351412
7,589,3.687118404933984
7,1036,3.9152192568790984
7,1129,2.979212048139712
7,1198,4.122753024561469
7,1240,3.804267010973886
7,1275,3.2925929838506316
7,1371,3.001750431158386
7,1372,2.6070037785872966
7,1373,2.1230489949693325
7,1374,3.398596086245481
7,1375,2.835094057749522
7,1376,3.206302327086321
7,1408,3.465651047999623
8,32,4.152505520025343
8,110,3.909422529393126
8,1219,4.112450864801488
8,1225,4.064238269423838
8,1258,4.125106527450447
8,1358,3.6611288124836365
8,1704,4.160516051299745
8,1961,3.94335537962019
8,2028,3.845239407601433
8,2329,4.164633831227174
8,2791,3.587591744055858
8,2804,3.7223983655018915
8,2918,4.204988871243789
8,3996,3.810447190327073
8,5650,3.529589688707137
8,8873,3.4153996101776603
8,8874,3.9891435410485148
8,33166,4.113452626252962
8,40583,3.440932290974594
8,40819,3.858389035419872
8,42007,3.891304347826087
8,43556,3.891304347826087
8,43871,2.3516653483783507
8,44004,3.175095823630166
9,1177,3.5432439680939356
9,1721,2.929824572563673
9,2125,4.140217175701803
9,2140,3.306641194221829
9,2391,4.159549829331456
9,2427,3.2739736670798045
9,2490,3.3551621656608175
9,2539,3.2312454542786533
9,2857,3.3729841301886645
10,592,3.1330009164936348
10,1101,3.6029703740396672
10,1127,3.606225598158161
10,1210,3.816374228340554
10,1220,4.275499268442387
10,1240,4.108532109220419
10,1291,4.136006292901883
10,2406,3.4914014469021684
10,2410,3.16754124660455
10,3019,4.337455825894147
11,50,4.6650714358310195
11,778,4.548780851220769
11,923,4.192981799904238
11,1027,3.4693692940728265
11,1408,3.6155283024975566
11,2762,4.291183804039012
11,5669,4.030920894055265
11,26614,4.134288350425239
12,253,2.9275588892726736
12,673,2.993814139939065
12,736,2.024051484738899
12,737,1.7913241328972607
12,1032,3.5969822364902577
12,2460,1.898298621701091
12,2668,2.338023757858986
12,3146,2.1588015633894058
12,3176,4.104218343159392
12,3324,1.4424711281759162
12,3770,0.9165786252171686
12,3773,2.5128514380000495
12,3780,2.8333333333333335
13,47,3.6045388257969604
13,296,3.8138782013057737
13,527,4.152393422102855
13,587,3.5009921086839455
13,919,3.9206020690778685
13,1265,3.6232426276623952
13,2571,3.7820709642000248
13,4886,3.7796661772718103
13,4993,3.685601564603073
13,58559,3.9739762949613278
13,64614,3.7563375855551486
14,2394,2.6121863155877176
14,2724,1.7306966373757011
14,3114,3.191619878076764
14,3157,1.6051541290490308
15,371,2.847298961954351
15,372,2.1677537394130346
15,429,1.4874405282951306
15,520,2.566692434588907
15,913,3.193296146680694
15,1100,1.2089255592824135
15,1183,2.5215753839981225
15,1283,3.477768831554776
15,1289,3.563704074982508
15,1385,3.3550157533976903
15,1502,0.9009557675378458
15,1689,2.6947017953856838
15,1752,2.097448085941275
15,1754,2.1105207767302554
15,1792,1.8906772262452574
15,1816,3.401163739455443
15,1836,3.620939364372113
15,1862,1.0656645431838392
15,1895,1.8431810411512886
15,2025,2.576738923893019
15,2269,3.0067720078970677
15,2282,2.7387940918168834
15,2334,2.6358968812423154
15,2387,2.552592549931945
15,2406,2.710949163580503
15,2413,2.0391491379970317
15,2539,2.4924019636716483
15,2568,0.6650112661480312
15,2717,2.0054683710473635
15,2718,2.690807189003796
15,2976,2.7736122957151856
15,3146,1.5488468062005292
15,3285,1.578015859014405
15,3316,2.0865105974108458
15,3476,3.4286396989968857
15,3484,1.3045853141326411
15,3552,2.8665160810492774
15,3577,2.7224264705882355
15,3707,0.795354571984317
15,3728,3.713833198886226
15,3755,2.577911763886427
15,3968,1.63732101597068
15,4007,2.7472487668557357
15,4019,2.2398361191481384
15,4388,1.0017371409803322
15,4642,3.465570382213508
15,4823,1.65215053066441
15,4914,4.062070844030842
15,4958,1.7884885838381497
15,4992,2.147833419462006
15,5000,2.7224264705882355
15,5110,2.0077913466882475
15,5171,1.3012808216553118
15,5291,3.1808324323120702
15,5296,2.2404604381704187
15,5299,2.387521006836309
15,5308,2.6523013219284497
15,5346,2.2377455857512136
15,5364,2.2192908452669275
15,5620,1.8619859319219776
15,5816,2.357602460435263
15,5959,3.599142451658993
15,6037,2.7224264705882355
15,6059,2.4284588731416763
15,6155,2.5857636345549704
15,6157,1.0540595158831183
15,6188,2.778795959065798
15,6283,3.224294287526056
15,6287,1.5022802989969177
15,6433,3.3708604586845965
15,6586,2.0587845207732576
15,6754,2.3540197105862855
15,6773,2.6650509530786373
15,6879,2.118517777193358
15,6885,2.7224264705882355
15,6944,2.211400791492185
15,7010,1.7291342498629672
15,7034,2.9887837920260285
15,7173,1.3660014408902905
15,7325,1.8988258837711696
15,7346,2.340688856598679
15,7444,1.2955080993576957
15,7445,2.954244296920507
15,7451,2.3083623371145063
15,8264,2.942164377054394
15,8464,2.4743481599462367
15,8531,2.7224264705882355
15,8781,2.553922171705747
15,8917,3.4537634499629397
15,26587,2.6345386047891632
15,30812,2.921172432350005
15,30825,1.967795341953106
15,34150,1.3447042021899362
15,36529,2.41327303531597
15,37386,1.52628922834071
15,37741,2.668627216440288
15,40583,2.1105230913534334
15,40815,2.3325599025252948
15,44004,2.4413368219188047
15,44555,3.1986617924050424
15,44788,2.5006760933471366
15,45447,1.724936339409827
15,45517,1.5138364859852462
15,45672,0.9004570969166681
15,45720,2.0685986956349796
15,45722,1.0909658062143004
15,45728,2.2502226373528957
15,46970,2.1730989407010575
15,47999,2.880453145868784
15,48043,2.819578192352073
15,49286,2.540350520992088
15,50851,2.5880582387206936
15,52604,3.086118739647083
15,53322,1.98808800380195
15,53464,1.1021931196953458
15,54001,2.0770122839885445
15,54272,1.066894251502951
15,55247,2.7523988933399766
15,55442,2.516329773954152
15,55830,2.613335516603179
15,56174,1.7795385891577902
15,56563,2.7224264705882355
15,56775,2.3325452114920995
15,56782,2.870996322484939
15,57368,2.127819536026706
15,59126,2.439443099733407
15,60074,1.8169040842620565
15,62434,2.5948419074846916
15,64839,2.923381647220859
15,64957,2.1486239044588724
15,65802,0.15553933405940967
15,66203,3.1373619152766685
15,66596,2.7224264705882355
15,67087,2.861103512132741
15,68324,2.7224264705882355
15,69436,2.7224264705882355
15,69524,2.2562481925709186
15,70862,2.5483162742299887
15,71264,2.640626876734459
15,71282,2.02843579043519
15,71462,2.585556861962618
15,71535,2.348419446638969
15,71838,1.083952210031785
15,76077,2.320908172484189
15,78209,1.9033670088130894
15,78574,2.460860553844449
15,79185,1.5754439801143443
15,79242,2.491261332552827
15,80126,2.7155297046379716
15,80862,2.537226382286543
15,81834,2.8174214829268567
15,82854,1.6746400766830043
15,83827,2.7224264705882355
15,84374,1.2904239535074393
15,86833,2.5131423480589685
15,86882,3.598885155669672
15,86898,2.7224264705882355
15,86911,1.120617306860971
15,87222,2.2193406429470013
15,87485,1.466499286370978
15,87869,2.5104641676519934
15,87930,2.7224264705882355
15,88125,2.8759730557673926
15,89470,2.7847400281874446
15,90870,2.7224264705882355
15,92420,2.5738355785720803
15,93721,1.8121792935003223
15,95199,2.7224264705882355
15,96737,2.618591512104147
15,97913,2.1297523450435953
15,97938,2.3702723772114656
15,98122,2.800526433310325
15,98154,2.765470584330627
15,98809,2.3915078885116636
15,99007,2.68109162978356
15,99112,2.134877724386482
15,99114,2.6125001517288364
15,100083,2.7224264705882355
15,100383,2.8894356369666445
15,100581,2.7224264705882355
15,101112,1.1549658173573916
15,101362,1.616952088088849
15,101864,2.155329378677196
15,102123,2.11204525309733
15,102125,1.6946437306660456
15,102880,0.7812113631980425
15,102903,1.1270863592424882
15,103249,1.2723444747626922
15,103253,2.184618702872468
15,103372,2.7224264705882355
15,103810,2.432758773381095
15,104211,2.7224264705882355
15,104241,2.10039479959216
15,104272,2.7224264705882355
15,105504,2.62269695310329
15,106072,2.043439283670617
15,106782,2.9215721411380478
15,106916,2.789843970910818
15,106920,2.959537730521372
15,107348,1.982426628243314
15,107406,2.8557517835020665
15,107910,2.7224264705882355
15,108188,1.1549658173573916
15,108190,1.848812580710037
15,108689,2.7224264705882355
15,108729,1.1402515935473883
15,108932,2.8688238820346577
15,108945,1.5797961079938372
15,109187,3.098764347614554
15,109374,2.3213880850948665
15,109487,3.189376679230143
15,109673,1.9069064351507126
15,109687,2.7224264705882355
15,109848,3.0123234582593663
15,110102,2.63738179048119
15,110127,1.3590916266400104
15,110553,2.37946904748892
15,110730,1.5653873881472011
15,110771,2.7224264705882355
15,111228,2.7224264705882355
15,111360,1.379010830857974
15,111362,2.651959320004901
15,111364,2.1290226744563228
15,111443,1.9339007049196488
15,111622,2.4029253533214563
15,111759,2.586688366529398
15,111781,2.765286637951656
15,112138,2.7029687453883993
15,112171,1.6485389752740565
15,112183,2.9029037426918416
15,112370,0.35006580416379063
15,112552,3.4855922703121176
15,112556,2.368003700444381
15,112623,2.9427301678191187
15,112788,2.7224264705882355
15,112852,3.107918419565966
15,112940,2.7224264705882355
15,113345,1.75507927832617
15,113348,1.4002632166551625
15,113378,1.7817137612571634
15,113741,2.457111031658017
15,114180,2.1822729506069938
15,114635,2.1623750919341798
15,115149,2.5937428645943914
15,115502,2.7224264705882355
15,115569,2.3904875219405284
15,115617,2.316523568277806
15,115713,2.700731026791397
15,116161,2.10039479959216
15,116797,2.4368007115201546
15,116799,2.7224264705882355
15,116823,1.673881403096734
15,116897,2.3449476250012324
15,117176,2.195378333317426
15,117529,2.1461943296990618
15,117533,2.504790328616232
15,118696,1.6095255368689492
15,119141,1.4528985986914862
15,119145,2.0369638740872413
15,120466,1.75507927832617
15,120799,2.061432864691316
15,121171,2.7224264705882355
15,121231,3.345649737751733
15,122882,2.947302980328203
15,122886,2.894993353890364
15,122890,2.7224264705882355
15,122892,2.672931155509306
15,122900,2.718022042315078
15,122902,2.308186100876488
15,122904,2.0487713893609123
15,122920,2.524625253734215
15,122924,2.106095076288555
15,127136,2.7224264705882355
15,128360,2.8271309945811636
15,129937,2.7224264705882355
15,130452,2.7224264705882355
15,130490,1.9907285392457679
15,130576,2.7224264705882355
15,130634,1.7503289611929203
15,131013,1.9346113605302013
15,132046,2.8539077143978187
15,132480,2.7224264705882355
15,132796,2.4201809371066068
15,132961,2.7224264705882355
15,134130,2.3166327774170568
15,134368,2.885335160112307
15,134393,1.5172257454561582
15,134853,1.565459983139249
15,135133,1.9547084642766037
15,135436,2.211920616037616
15,135567,2.7224264705882355
15,135569,2.7224264705882355
15,136020,1.654889543846817
15,136562,2.183447495327186
15,136864,1.9417388946935437
15,137337,2.7224264705882355
15,137857,1.5203618344673184
15,138036,2.8958788288469703
15,139385,2.648860689241329
15,139644,3.059059164090378
15,139757,2.7029687453883993
15,139855,2.7224264705882355
15,140110,3.057663016577651
15,140174,3.112721091301919
15,140267,3.1772549765074523
15,140711,1.7700967699546322
15,140928,2.7224264705882355
15,142488,2.741623462640333
15,142507,2.7224264705882355
15,143385,1.7104071236888323
15,145839,2.7224264705882355
15,145935,2.211920616037616
15,146656,2.7029687453883993
15,148626,1.1562460422761787
15,149352,1.5172257454561582
15,149354,2.457111031658017
15,149406,2.286685667092152
15,152057,2.7224264705882355
15,152077,3.467118690351109
15,152079,2.7224264705882355
15,152081,2.5999742138884843
15,155820,2.7224264705882355
15,156607,1.6428039640607817
15,156609,2.7224264705882355
15,157200,2.7224264705882355
15,157296,2.211920616037616
15,157667,2.7224264705882355
15,158238,2.7224264705882355
15,158528,2.7224264705882355
15,159093,2.7224264705882355
15,159690,2.7224264705882355
15,159755,2.7224264705882355
15,159858,2.7224264705882355
15,159972,2.7224264705882355
15,160080,2.7224264705882355
15,160271,2.7224264705882355
15,160563,1.7695365152693128
15,160565,2.7224264705882355
15,160567,2.7224264705882355
15,161155,2.7224264705882355
16,50,4.47426366843387
16,318,4.765985155580301
16,527,4.212023952216487
16,1961,4.10187448461039
16,4995,3.994600044321314
16,6016,4.386894893795628
17,260,3.568056062713556
17,482,3.4418496216847996
17,714,3.905614867339043
17,931,3.964596942171224
17,1077,4.014580679619366
17,1218,4.793486523634517
17,1240,3.9315075571486022
17,1298,3.4959481772460483
17,1570,3.825862068965517
17,1674,3.65675345424566
17,2110,2.973343964018493
17,2117,3.552609050283965
17,2159,2.9104492801591855
17,2204,3.4186251519960305
17,2232,3.8668843861166295
17,2677,4.28570702380677
17,2707,3.2752442574389393
17,2726,4.134434150038622
17,3018,3.396931970106722
17,3267,2.7757629635584298
17,4210,3.7940840351392184
17,4552,3.80244543085755
17,4645,3.825862068965517
17,4725,3.825862068965517
17,4975,3.787840689090172
17,5054,2.5915692607536176
17,5072,4.0937854199326305
17,5105,3.3392948637277775
17,5254,2.6954446423845027
17,5266,2.6729318494284593
17,5316,2.8359497542417755
17,5388,3.835898552565083
17,5630,3.040103060041623
17,5686,4.084057023583019
17,5903,3.449169406390248
17,5949,3.825862068965517
17,6059,3.212335318097583
17,6140,2.3920795380539364
17,6197,1.901222715428775
17,6214,3.9083851278173127
17,6281,3.030934727005795
17,6322,3.146540472706381
17,6323,3.539845095120278
17,6530,3.620009980981816
17,6538,3.301074926584872
17,6584,1.9629761584647827
17,6666,4.304647094827392
17,6790,3.2451565639299895
17,6975,4.191821264436245
17,6979,3.5041227433960547
17,7003,1.3760915961692175
17,7044,3.444820454094306
17,7068,2.337568308789891
17,7123,4.0149619181541825
17,7163,2.078167205304288
17,7371,3.5808379947161253
17,7445,2.9988784013580165
17,7771,3.905694713613343
17,7827,3.576743970366291
17,7991,3.4498846205838927
17,8195,2.863302273996921
17,8477,4.200644362822859
17,8644,2.8750036839294686
17,8781,3.368299366594398
17,8865,2.117094187545918
17,8928,3.825862068965517
17,27604,3.853555131641948
17,27788,4.073970681965949
17,31952,3.825862068965517
17,33004,3.121728772277974
17,33615,2.6405766514222906
17,33683,2.3920795380539364
17,34048,2.2723770266024865
18,81,3.045464685281825
18,85,3.654832365965446
18,86,2.7109426898099853
18,92,3.3764938635418185
18,640,2.879208085010315
18,748,2.9183581499006856
18,765,2.2226135819303607
18,785,3.8360125051201805
18,818,2.7982881461321725
18,849,3.0668774868191275
18,880,2.740155739719103
19,2,3.00663381570042
19,3,2.7583917373660864
19,23,2.3405479586296547
19,48,2.2528903887566187
19,64,2.2167961778140586
19,110,3.6693566333671948
19,122,2.624494414184018
19,145,3.057602946194012
19,153,2.6026598358146305
19,160,1.9526243292211565
19,166,3.0318574929139794
19,172,2.12564743126993
19,179,2.4555126514231866
19,196,2.6734201228304935
19,208,2.3357110119887032
19,209,2.1407654442811204
19,231,2.8395659889373857
19,249,3.4290985315981026
19,261,3.556674177632905
19,266,3.139646825030058
19,276,1.889633412124692
19,292,2.465263509768426
19,293,3.817783574638074
19,316,2.6094048056816805
19,318,4.272810757360819
19,333,2.884102439565586
19,337,3.8546856308585755
19,339,3.2205123653722687
19,344,2.540015876168322
19,349,3.339379623411654
19,350,2.893834076494119
19,357,3.404589503437945
19,364,3.426101745908642
19,367,2.8593709323084173
19,379,2.9376856622893337
19,383,3.027080483166464
19,407,2.909533471941811
19,423,2.7550896637039104
19,429,2.372687279263162
19,434,2.6778881855223386
19,445,2.8006923913602444
19,450,2.647773996792359
19,451,2.718976719407127
19,454,2.776547954720548
19,464,2.8341301457162027
19,465,2.782497649323144
19,468,3.3224588442548413
19,479,3.2057975443048154
19,491,3.392575724257447
19,500,3.2871327101191787
19,504,2.7076302845498468
19,509,3.58127600151214
19,513,2.446192642866671
19,519,1.5576975909124395
19,520,3.0493333823928337
19,547,2.58054549498386
19,580,3.6775147928994083
19,586,2.8476255098746956
19,588,3.4122861963922047
19,595,3.541410292339175
19,597,2.668990667200908
19,674,2.5853105127258686
19,724,2.6700697274491385
19,891,1.4317625952857722
19,966,3.6775147928994083
19,982,3.309094441061461
19,1013,2.985739612651341
19,1022,3.430292051248367
19,1082,3.6609183672550802
19,1088,2.963026197931388
19,1091,2.3758432149221225
19,1126,2.401676359248426
19,1127,3.2202185645147705
19,1320,3.039434496306202
19,1327,2.779478800715642
19,1332,3.713410852493498
19,1334,3.023819976552227
19,1336,2.6280526459048392
19,1371,3.266614399776136
19,1373,2.290874641170241
19,1377,2.659500667732551
19,1381,2.6461149018883754
19,1382,2.134023744761838
19,1388,2.5922613373282877
19,1389,1.9058544007681135
20,34,3.792524190544973
20,231,1.9697219502143875
20,367,2.899962318702033
20,497,3.2465058369654978
20,500,3.021010601596714
20,597,2.740652615421207
20,1097,2.917617438848518
20,1247,2.465858740116328
20,1269,3.8703591028470727
20,1293,3.1456871569765044
20,1580,3.4769588187502554
20,2690,3.4784662733561538
20,2762,2.818495371357955
20,2908,2.5634169874383765
20,3406,3.2739250967428934
20,6385,3.1777192624015758
20,38038,3.0162460808238265
20,54259,3.2719399032802476
20,59784,2.3027781152821807
20,64285,3.166822251573525
21,288,2.9051640132324135
21,379,3.1391869706153104
21,393,1.7137114987775157
21,918,3.2102535938625096
21,945,3.7430313782209375
21,948,3.4738503491159385
21,952,3.1296702495559066
21,1031,3.090533763420575
21,1088,3.1279685126623162
21,1091,2.2553293854675998
21,1124,3.312477936582385
21,1127,3.2364467197968168
21,1135,3.3152053143600018
21,1173,2.247890518979233
21,1206,3.3364063499606593
21,1246,3.366905339849367
21,1295,2.686990376020253
21,1298,3.386114304964165
21,1320,2.665589327441636
21,1327,3.0708830980720196
21,1334,2.895639164691766
21,1345,3.2086566072074993
21,1346,2.9260680504158514
21,1350,3.0235959709956663
21,1370,3.090852305148359
21,1371,3.0093755923495915
21,1372,2.6904805825834295
21,1373,2.192761955644059
21,1375,2.9708906767838648
21,1380,3.270009812487954
21,1388,2.712059952711531
21,1395,3.472535796383112
21,1427,2.3539107483917237
22,163,2.991992674800774
22,208,2.222108920271189
22,355,1.3260951081149848
22,485,2.6143781856589268
22,586,2.381281644081466
22,593,3.6322270620919914
22,1097,3.2748509184971355
22,1215,3.2941265264139967
22,1263,3.0251394522278496
22,1580,3.244125335910856
22,1693,2.800166214445659
22,1769,2.7301851173460268
22,1917,2.429164378180623
22,2011,3.519568552778521
22,2288,3.7932031113935523
22,2301,3.5616884479294653
22,2340,2.1950532636760705
22,2402,2.7659030498633514
22,2459,3.8862765364179133
22,2605,2.9193194769598687
22,2616,2.110241177890912
22,2617,3.010375394435674
22,2672,2.9357278340580764
22,2712,2.8719090781764836
22,2881,2.6808435900066194
22,2953,2.4338064774191914
22,3033,3.594614329759039
22,3082,3.182056275740768
22,3285,3.1367463898428882
22,3438,2.9204128607496673
22,3527,2.9838830742852527
22,3697,2.3837768286979086
22,3826,1.7348989882790917
22,3868,3.274135611219098
22,3977,2.428655634092681
22,3999,2.092131853349012
22,4015,2.27096401205898
22,4027,3.4718556542827237
22,4239,3.181720960470126
22,4370,2.902795679444773
22,5266,2.5877790188149126
22,5400,3.2691422964214456
22,6754,3.365694599646604
22,31184,3.383522727272727
23,1,3.5817813477741973
23,6,3.766090841981569
23,11,3.0458591868821845
23,32,4.007984076278623
23,34,3.233466860699231
23,62,3.3797754275287355
23,104,2.6819704247594185
23,185,2.7816856738814453
23,300,3.6479685140669624
23,306,4.261403564475366
23,307,4.375339701688175
23,431,3.710035894565209
23,471,3.6935665558584723
23,535,3.944291411611208
23,586,2.4823437743217647
23,588,3.3968384745260707
23,589,3.6279683512970213
23,597,2.99649808022057
23,670,3.1088441214886355
23,909,3.5352499069689896
23,910,3.878301356354494
23,920,3.686541628415477
23,924,3.689499075914797
23,965,3.7911700402348902
23,1078,3.152427397349252
23,1080,3.948989100177128
23,1185,3.9104216278175583
23,1199,4.144693606345003
23,1227,3.989928679632962
23,1231,3.872795887453572
23,1232,3.8862177699792095
23,1233,3.9113027714828945
23,1240,3.7129090271875658
23,1246,3.8603800594449007
23,1254,4.117269423741371
23,1256,3.854463959968528
23,1262,3.7379760127365786
23,1263,4.0131012097330565
23,1265,3.5592426476896684
23,1281,4.077578366525023
23,1291,3.695238564594688
23,1348,3.9681351571166696
23,1380,3.185771108965602
23,1391,2.9577193382619926
23,1464,3.5449074304118477
23,1527,3.4271091561885774
23,1556,1.5606500353537776
23,1873,3.344359248434787
23,1900,4.05812813907165
23,1949,3.18704704679646
23,2132,4.133404474237066
23,2174,3.5276627069744464
23,2178,3.4111043945532047
23,2324,3.9657275157601752
23,2360,3.5668575684102417
23,2394,3.066918974191845
23,2424,2.4283528804844914
23,2467,4.293357920568915
23,2502,3.6889529732652333
23,2539,2.937382279772127
23,2542,4.174652539228369
23,2571,3.9619328026600455
23,2599,3.828740487348829
23,2600,2.855744252721612
23,2617,2.891966817310906
23,2716,3.559026310894862
23,2729,3.5773395609409597
23,2746,3.1331404822206768
23,2762,3.9322857955786126
23,2952,3.879517403248276
23,2959,4.205523262675994
23,2987,3.523872095094526
23,3019,4.046922972597329
23,3267,3.2640836740242434
23,3415,4.2999627628995825
23,3448,3.586792681283325
23,3510,3.4219831762695456
23,3671,3.8530645966500883
23,3730,3.9428974016521114
23,3741,3.804348428139546
23,3989,4.079020456948907
23,4008,3.4338275169397035
23,4011,3.98417004284727
23,4148,3.1764365843289424
23,4267,2.7941609379516303
23,4310,2.4959971778866157
23,4458,3.5293969449449403
23,4848,3.432580866718172
23,4878,4.184380405781701
23,4886,3.6121315485997307
23,4976,2.2449988194877575
23,4978,2.422400284541269
23,5073,3.454881838868748
23,5222,3.451692513089806
23,5299,2.952334168179009
23,5304,3.592314119818621
23,5377,3.6330320535668545
23,5388,3.397932265955636
23,5502,2.980941994148473
23,5881,1.625531088489981
23,5949,3.69051724137931
23,5954,3.5155056912337956
23,6008,3.3230736422258333
23,6197,1.7829710509344658
23,6214,4.03584054705172
23,6323,3.5824229443890463
23,6404,3.69051724137931
23,6537,2.573184164517512
23,6552,4.110776618003051
23,6599,3.69051724137931
23,6620,3.7637519950103213
23,6641,3.7936013173045335
23,6796,3.8801127066284713
23,6944,3.0717727325913673
23,6954,3.9775824387820244
23,6975,3.8931478050915787
23,7038,2.9342163401502614
23,7147,3.8932618678309563
23,7161,2.6335808298112493
23,7323,3.6426346491528157
23,7371,4.07983468683516
23,7569,3.45625122889966
23,7759,3.69051724137931
23,8507,3.160212667240866
23,8656,3.701751509233653
23,8910,3.7812126384922404
23,8966,3.50441693133145
23,25753,3.69051724137931
23,25805,4.219484922533247
23,26729,3.1694527645907438
23,27317,4.065028149809841
23,30793,3.1569112125595398
23,31101,3.69051724137931
23,32587,4.155524573614404
23,32892,3.69051724137931
23,33794,3.4723474757977835
23,36517,3.402272070110283
23,36529,3.653096691726673
23,37733,3.612367239922802
23,39869,3.356535998471866
23,41863,2.9933317076232884
23,42004,3.5539660664679333
23,42734,2.9784768324920354
23,45447,2.8621813616427856
23,45722,2.974969456551573
23,48385,3.5026527584772627
24,36,3.895474416724541
24,81,3.3349874925754017
24,610,3.355266128598191
24,1034,2.980665524365051
24,1161,2.9934188967489077
25,78,2.142511932942944
25,842,2.041457011761608
25,1354,3.219062113368343
25,1358,3.291627217407168
25,1409,2.875455353908599
25,1483,3.1924899673984175
26,1,2.8108512370789716
26,47,4.048300918281445
26,50,3.8251406319509305
26,153,1.9614732423175851
26,165,2.980252642206914
26,260,3.8210361214740822
26,316,3.2856268709423233
26,344,2.205551501639395
26,367,2.2062424237904437
26,377,2.764488982199637
26,380,2.6380108394732416
26,457,2.851283564075991
26,500,2.546128320998252
26,589,3.335124714264867
26,608,3.6244666502394116
26,648,3.0693842199944634
26,733,2.7023062795409483
26,780,3.2149838810308546
26,858,3.8269772736777385
26,1089,3.84232706876106
26,1196,3.8026595486587875
26,1198,3.453335772282791
26,1580,2.85001504557915
26,1653,3.5719050183813237
26,2329,3.8703394490188225
26,2355,2.7489445340330856
26,2858,3.5579585226031876
26,3114,2.58502677143684
26,5608,4.150764067315501
26,5952,3.651942348921784
26,7323,3.2792227712799358
26,7361,3.55299743576116
26,38038,3.104684016117075
26,53129,3.483557904365061
26,55280,3.498160551951539
27,1213,3.754723412835968
27,1610,3.871150530245265
27,1704,4.112873652164188
27,2356,4.083658899740831
27,2502,3.662494534816627
28,345,3.8594188933639986
28,899,4.9266296607179605
28,908,4.225766610276613
28,909,3.168164740367509
28,933,4.361206503205193
28,1206,3.846609590668634
28,1252,4.5773192190768395
28,1674,4.348210970347104
28,2300,4.240239446985511
28,2406,3.9961579234923343
29,2571,3.922765660895092
29,6365,3.533442532588694
29,6502,3.5198279608569054
29,6934,3.7410165697651676
29,58559,3.2285616089371993
30,34,3.8684888303766427
30,45,4.231335062268471
30,70,2.6540409544443686
30,1114,2.8947177583228774
30,1517,3.0366563557966035
30,1882,2.9337032836240544
30,2023,3.2896941651624307
30,2268,4.120422038705081
30,2617,3.602201318620366
30,2782,3.3959240188262534
30,2912,4.11268200284473
30,3038,4.390026682733332
30,3082,3.5852490068456633
30,3107,3.59482291558635
30,3421,3.7489868457392657
30,3812,3.1466378979614436
30,3897,4.303408795130743
30,4012,2.737835910555957
30,4014,4.142003948894812
30,4018,3.4811742763608056
30,4022,3.9589630642665328
30,4025,3.2463754094435373
30,4088,3.797029702970297
30,4122,3.797029702970297
30,4146,3.797029702970297
30,4226,4.451832144581393
30,4306,4.325346237288542
30,4322,3.7314680335692065
